id,Response
360,0.2988043669633241
361,0.000385026650974956
362,0.31936799600898724
363,0.01620902776040875
364,0.13588698515599132
365,0.2526198887905966
366,0.08914264811344583
367,0.0006574220076119435
368,0.0004280584134127302
369,0.0013981876519901105
370,0.3371992505327961
371,0.3069446964755267
372,0.0006004148907302624
373,0.3352349282999958
374,0.05956459679229253
375,0.26553063952285383
376,0.209355872004326
377,0.14678572484325128
378,0.0006083053168851098
379,0.5036046277775039
380,0.0005675653902807179
381,0.0003817021251813938
382,0.3316171373941024
383,0.0034613791521191624
384,0.015330162223924875
385,0.0006422742120831503
386,0.3091584383164968
387,0.2654894457164652
388,0.2890870165975733
389,0.2742064718133476
390,0.00037335958659779695
391,0.0004466783578291461
392,0.0006571092438561171
393,0.19437615026325347
394,0.2894570734833778
395,0.21888359272373548
396,0.00039490752942307434
397,0.10247066998206328
398,0.3537334118528571
399,0.06259739370234757
400,0.3665600787217732
401,0.14442673467920342
402,0.12020159684042996
403,0.4938381625246594
404,0.28147171409769456
405,0.25362910620689266
406,0.0005805442253934758
407,0.00042767646931717376
408,0.28457411648133124
409,0.4120260658545637
410,0.00042361618490725935
411,0.0006282830762544069
412,0.16806446223995902
413,0.0006445507032177558
414,0.0004864817914372579
415,0.3757997207238245
416,0.3689133146158916
417,0.0007818473446194747
418,0.05970699656167856
419,0.10862281989168138
420,0.0004122670695542167
421,0.20692196648540456
422,0.00046547034264863673
423,0.2839687580194063
424,0.19089836988197867
425,0.0006657060187677613
426,0.0003630156600909455
427,0.12788069338992253
428,0.0006227904674440205
429,0.029273104117348868
430,0.0007431814616113238
431,0.0005112159417207682
432,0.055613749349635484
433,0.16558156523418158
434,0.1338703071572425
435,0.0219457263125644
436,0.3458070025367576
437,0.18752483007651224
438,0.28944686635432904
439,0.011041671841632208
440,0.0004647441579921586
441,0.2445175945846752
442,0.0005906598241734966
443,0.0006581708396193924
444,0.002437423990078805
445,0.3249122167628069
446,0.3030143810005208
447,0.0007818018798286186
448,0.0005366811846217519
449,0.3045871555741111
450,0.2508839473880966
451,0.007178610522287228
452,0.015363419909127509
453,0.29355582665650737
454,0.0008235421934473746
455,0.0005177387652207084
456,0.00036422571786233146
457,0.0003324079687689928
458,0.3401803033669458
459,0.02065085635908384
460,0.0005239024938365434
461,0.17934374893604474
462,0.000709042018058843
463,0.0004149063114147495
464,0.2325823093042308
465,0.14019178652659844
466,0.0014148112019254395
467,0.34503983496927954
468,0.0004436036310214263
469,0.0007295519370387227
470,0.0004702526716370209
471,0.2909656585525857
472,0.1563518622310064
473,0.27652220585867565
474,0.39396785132307616
475,0.03882495666691925
476,0.0003778668960643962
477,0.000395794429356043
478,0.0005208938674323896
479,0.16063998899919454
480,0.0007724184431671022
481,0.2718233834134252
482,0.00048481159031466594
483,0.0020140962748857283
484,0.00042080852309840335
485,0.28490291790274125
486,0.25740871592318804
487,0.2313268198068865
488,0.0004825168203362657
489,0.000561771876594461
490,0.3403180435293878
491,0.3075145458692305
492,0.0004488469400821586
493,0.3538329225262405
494,0.00046946640120283564
495,0.3440371088373019
496,0.3553380752321573
497,0.028320798564156688
498,0.0007760694327581671
499,0.0012254281316927305
500,0.00038239465033575686
501,0.461223492860673
502,0.048347677000490814
503,0.0008682358475778169
504,0.000418317672962667
505,0.12165392091803967
506,0.00040651151592558304
507,0.00038151574846387445
508,0.11649489404627343
509,0.0005264857231693286
510,0.0004059166198437802
511,0.0006580791285526928
512,0.0004127835961862295
513,0.000542057250487262
514,0.5651779491378971
515,0.0003827676203334765
516,0.41956060036973786
517,0.4581331229808662
518,0.0413065695649001
519,0.0006863344642924822
520,0.0008454695784271202
521,0.0004489367904771586
522,0.3226096081916697
523,0.0004601198704664077
524,0.3812806302533681
525,0.000567945512283667
526,0.2745408907878447
527,0.10738502014498297
528,0.0010978884787788256
529,0.000406540633429814
530,0.060643037729844786
531,0.0006646257173373707
532,0.00038301187618013967
533,0.08516176583197216
534,0.0003900279443978173
535,0.0008942101630568179
536,0.053217677640055916
537,0.4598207793299773
538,0.0004365124866292151
539,0.14751082657654402
540,0.15943204409153994
541,0.1614809516469954
542,0.000359211982214544
543,0.029437845391687808
544,0.028980609958886436
545,0.3668110692429257
546,0.0019697788140271358
547,0.0004200364450395486
548,0.1733594741211169
549,0.3231341015116991
550,0.36224500050750097
551,0.007732151882391156
552,0.2240069224531083
553,0.3041543606811675
554,0.3389319074612242
555,0.08072593532322786
556,0.0007163985052060466
557,0.04647094795747933
558,0.2356424365276319
559,0.3228919187919224
560,0.3398942345302197
561,0.2217806263044857
562,0.1854657163290664
563,0.0004985114505217411
564,0.0003868843123701877
565,0.115646415838531
566,0.0004869717294242462
567,0.00043665628458359963
568,0.0003902855209679977
569,0.2390313185596934
570,0.018426903983814986
571,0.10667450652213192
572,0.0004826634078215455
573,0.09157909291166848
574,0.34901275585301633
575,0.058365771458461876
576,0.0004254610649058751
577,0.0004645135299054229
578,0.00036910592163950863
579,0.00036251028916853083
580,0.0006530685638644989
581,0.01989596715063857
582,0.009171233558557802
583,0.00045370440895496964
584,0.29273744312790456
585,0.1282036884025612
586,0.0007884910266005589
587,0.00042164042221704175
588,0.0011547739003338574
589,0.0003760064547123883
590,0.2882124115325529
591,0.13950404869724645
592,0.001064069008713364
593,0.13859603560019385
594,0.0004214034124785016
595,0.0005888188090158585
596,0.0007751791593892569
597,0.0005294034193939807
598,0.00035714590052570084
599,0.0005567862316880576
600,0.0006232920906086957
601,0.000619973284713449
602,0.00042691774896214086
603,0.0009449709027810039
604,0.00039545762975287045
605,0.0009788858614412706
606,0.13570275257453687
607,0.19484969001185365
608,0.0004898930156934194
609,0.0005073663508216173
610,0.3318231115186803
611,0.3136670179116775
612,0.303601017663825
613,0.21171627705328736
614,0.4561516518756228
615,0.4527162792303846
616,0.0007590594586122197
617,0.19385132423156154
618,0.024128455727652227
619,0.3344165600019041
620,0.19019825176057714
621,0.0004319120518212246
622,0.3788589655934762
623,0.1382587143285112
624,0.36540162743038573
625,0.3432423705979121
626,0.3365909999734942
627,0.027992723013056168
628,0.21758386421387904
629,0.0010981499598745257
630,0.00033867116604987217
631,0.0005080610078808685
632,0.002582147242484957
633,0.01761137378969829
634,0.04468977742377585
635,0.0004023023974362602
636,0.040750012130646135
637,0.0004121497165626842
638,0.0004376135766362079
639,0.0004723942339297496
640,0.0004245004159578192
641,0.0004622457187179256
642,0.00038218900010678975
643,0.12007198785948404
644,0.015700874045641744
645,0.0004673158540409085
646,0.00040159106871608797
647,0.0005908554607140183
648,0.12267276738888346
649,0.0006706195328350233
650,0.07327540896171432
651,0.1673095749033306
652,0.0004568673805502865
653,0.1864221235012833
654,0.00030357885239895696
655,0.0716994400273826
656,0.23248633838910385
657,0.0006351195056750053
658,0.0008127997668266009
659,0.29454919393390017
660,0.0003851374106023773
661,0.0004462774801965794
662,0.3790201218210055
663,0.21168981943464185
664,0.0005123319437495637
665,0.0007398454926758134
666,0.03693367821693536
667,0.0003758046037195648
668,0.2312172212140361
669,0.00039263100721010047
670,0.03157917490980039
671,0.27751802931111824
672,0.01627291326750098
673,0.000558237458692783
674,0.00725543716473277
675,0.012242809342937871
676,0.26858793915900303
677,0.0004608800369246448
678,0.2273090276156263
679,0.0003825785627901845
680,0.00044676650415592157
681,0.3048930500322527
682,0.3076622946741361
683,0.1665285917221926
684,0.3288741006590704
685,0.0005448857396519046
686,0.00032926596680254316
687,0.0009826985450566243
688,0.00044113435932813114
689,0.17764428517561448
690,0.030054029670937763
691,0.0916868055418568
692,0.18233058820582693
693,0.3494391938096306
694,0.00035064257316118753
695,0.0003951180050569501
696,0.04991309941102108
697,0.0005581706933014461
698,0.2320452668643108
699,0.0005523375139080528
700,0.2973005275801136
701,0.33264367332975103
702,0.0004641757575733358
703,0.0034576179842898537
704,0.3297067388920948
705,0.3480545259325588
706,0.11052119233585347
707,0.3285088262665823
708,0.0004888004475701637
709,0.004223359906488141
710,0.2300545302194585
711,0.00038577813261206204
712,0.00335617820479234
713,0.3371377591867902
714,0.3683722869651812
715,0.0009574486484986196
716,0.15732853723898566
717,0.17522323901955703
718,0.000603286041843632
719,0.37124859910597896
720,0.3807074913537657
721,0.3628050199294419
722,0.0007315963867171751
723,0.2844334999352826
724,0.0005710949122447559
725,0.0003842721408126407
726,0.10052001068648003
727,0.0005460625994624981
728,0.2671188495262745
729,0.0024075255435105137
730,0.3438793821834814
731,0.0007367063740989996
732,0.0008826160723365193
733,0.0006225907527058854
734,0.1499854490279086
735,0.00030907223716432754
736,0.3127072079319391
737,0.00043681819927008503
738,0.0004853689668738997
739,0.1964810775534258
740,0.4071220677909993
741,0.2709830803354719
742,0.2763212871857577
743,0.3604175532387359
744,0.0004978164766658109
745,0.0005858903711964955
746,0.0009041744302788912
747,0.00030336834605361874
748,0.0006189499084841418
749,0.117204128425093
750,0.00033425781957710477
751,0.0005779433985264185
752,0.000467519455126541
753,0.33872699840224924
754,0.00036020805924436234
755,0.0005756989724328294
756,0.0003777204714597936
757,0.2734890803021659
758,0.0005108542113166752
759,0.3093250674950789
760,0.3662397571198579
761,0.0009017551944607322
762,0.0006938808294361318
763,0.0004620647064311003
764,0.0006584518812252465
765,0.2513582983595912
766,0.0004996597904125529
767,0.4250696802515318
768,0.471033373459727
769,0.07927383038976357
770,0.0003798778349496554
771,0.3167816173725918
772,0.27003973435486484
773,0.02058241156322904
774,0.0008743848743209316
775,0.0007479529562193268
776,0.41900735625150604
777,0.00035548883029343486
778,0.1704884415623203
779,0.0004343006797485437
780,0.00043669668308447243
781,0.0003743490172749666
782,0.37348129316846346
783,0.00041689043799163634
784,0.0006099785991730714
785,0.001033988334937391
786,0.13412283464367153
787,0.0009683270506375458
788,0.3489016133355143
789,0.14970478109442822
790,0.0748538233520787
791,0.2794400052929966
792,0.0004822556107607581
793,0.3707301668322483
794,0.3776675592991202
795,0.3370940373151349
796,0.00043458807800023433
797,0.23016915484403114
798,0.00037878365272084503
799,0.0004565702276553292
800,0.33077433495905684
801,0.0005124974738321896
802,0.18440048550279728
803,0.2745713867867431
804,0.3662729970472327
805,0.4007952302595407
806,0.32839440498757744
807,0.07293791568656016
808,0.1809100184039412
809,0.2493405490223708
810,0.2445523382443953
811,0.000415137883804439
812,0.0004904781017132094
813,0.0005327716416607905
814,0.0003883636504356544
815,0.3279645684648826
816,0.0004708030394035795
817,0.4329340096844488
818,0.0006474640292557065
819,0.0006072762319413173
820,0.1682077387081401
821,0.4043058645641601
822,0.0005933080831400562
823,0.08441205080581199
824,0.0004982651521971823
825,0.0019049659822315387
826,0.30215040993306463
827,0.0329814765270453
828,0.4219303697115825
829,0.0007791818612689112
830,0.13876871801767088
831,0.14652124230641145
832,0.1227081849279335
833,0.26094944912105394
834,0.0005465175915741403
835,0.0006967123854000605
836,0.0397644119551166
837,0.0005227849514009043
838,0.0007395266795232117
839,0.0008222735510334206
840,0.023651864229219777
841,0.0004441137977362923
842,0.27758107138695554
843,0.3764956781964899
844,0.00044526774685267725
845,0.0006013141231466652
846,0.2515526207432772
847,0.1360393720964118
848,0.0010029800763013334
849,0.3064748850640347
850,0.00034881298221651466
851,0.000507292037622754
852,0.2673830438141316
853,0.1807168619831788
854,0.0008653464275308174
855,0.0014612112021428823
856,0.00032972008149425496
857,0.30993982776692075
858,0.0009377545465381273
859,0.0005224817088709888
860,0.2962141164519996
861,0.00044294665935956374
862,0.1692712244131233
863,0.3676860934019369
864,0.07565587139898558
865,0.0319066381207275
866,0.1915700588083375
867,0.02130822586122222
868,0.0006235599782529394
869,0.4388252543269944
870,0.0002992661951814944
871,0.0004924462237577963
872,0.3193398100841041
873,0.00047694347342868565
874,0.0004584987289666617
875,0.0009386191544441053
876,0.0009455225178516348
877,0.003502457348608284
878,0.00044557774729146504
879,0.0035602087774371225
880,0.1475398381318811
881,0.4225836029838488
882,0.15055391752852704
883,0.0004387055673423144
884,0.0005201618126606104
885,0.0005116558205275765
886,0.00043280759866970686
887,0.0003506742259101602
888,0.16852509596070014
889,0.0054992024011342455
890,0.022224830543384408
891,0.27831370665046384
892,0.4045200080239229
893,0.00046261268947142754
894,0.0004204846087444158
895,0.0004424115941455733
896,0.000450877505240775
897,0.2627032671193942
898,0.17427608397213198
899,0.3125253938486208
900,0.3457274810727731
901,0.0010985717629170436
902,0.006648607761965796
903,0.00042710992090694256
904,0.4100485889325616
905,0.0003612823205885672
906,0.04399051904121918
907,0.3440506818432845
908,0.00042131755667583964
909,0.4503087754200424
910,0.0004454597329901409
911,0.0004568813177622045
912,0.41107581193329135
913,0.1643183309970086
914,0.18636723052631612
915,0.11005993294006812
916,0.01056209252180701
917,0.0008296026572737562
918,0.3848855208750522
919,0.19876365125038595
920,0.2543531631313179
921,0.0005407063174088729
922,0.0005336197888436954
923,0.0003759617805278426
924,0.0016038161168871533
925,0.23797540524060165
926,0.4597499379987435
927,0.28216405529898164
928,0.017102206963812726
929,0.0006239844445823396
930,0.0958873256744366
931,0.0003051886915016286
932,0.006718173273942611
933,0.3494068787487823
934,0.09851358585260814
935,0.08559938396529965
936,0.0003306132744388797
937,0.14227001820140164
938,0.008271879565517547
939,0.0005068607060993679
940,0.00040325740237096935
941,0.28138263570272903
942,0.336965966001568
943,0.0005712033752025963
944,0.3177415170465027
945,0.0006243449554099122
946,0.0007575151100545571
947,0.0005646492473784742
948,0.0009081095442826463
949,0.3388857160184646
950,0.2969286499150369
951,0.0004472265921024597
952,0.0004161308258489445
953,0.00027969549074947453
954,0.00037247301070090317
955,0.3423469152202145
956,0.019484601841656287
957,0.019908652260844473
958,0.001047499583249669
959,0.3510332033556429
960,0.2143035028996431
961,0.2304064725868085
962,0.2129791641952919
963,0.00038863397173580336
964,0.0004091695025677106
965,0.34752021445462844
966,0.0004272252516015282
967,0.19963746497949034
968,0.0004246131144040189
969,0.18323442252839864
970,0.000379363449434433
971,0.0006433146028458987
972,0.2712745687560169
973,0.339162047932629
974,0.000353554366675681
975,0.0006120871028198947
976,0.0009046701544229851
977,0.0005367313171768029
978,0.000540184602517826
979,0.0010076390074538275
980,0.3537213081121017
981,0.2531253456131716
982,0.0006104643680950065
983,0.0005335367454946966
984,0.000410575513058738
985,0.01824432235104698
986,0.022624610698800326
987,0.12903000258092054
988,0.005852332721679792
989,0.3618148831582151
990,0.10243161586497762
991,0.02392881618700099
992,0.4984093627373245
993,0.3201092958943278
994,0.000547659764782982
995,0.0005007575145051783
996,0.2614665732702717
997,0.09586184893233733
998,0.00035969035457992214
999,0.0007904362325463425
1000,0.2253272478431367
1001,0.3150694866263004
1002,0.2893672719665833
1003,0.000460112120697083
1004,0.00034589029500963533
1005,0.3465067753321168
1006,0.0006901007054485138
1007,0.2009188890747527
1008,0.024523647488078327
1009,0.4593670213444016
1010,0.0005897725714220604
1011,0.18743979586405995
1012,0.1493538465426085
1013,0.3981517911299567
1014,0.00045264050003270066
1015,0.3552702478647766
1016,0.16489158787742916
1017,0.2134103162119642
1018,0.0084321360963959
1019,0.019036716177789226
1020,0.058427958304863525
1021,0.18449146035070024
1022,0.26046266923478545
1023,0.0003412686968367002
1024,0.18146601399442094
1025,0.2041616844649925
1026,0.0004167967174484777
1027,0.19079712004763635
1028,0.0003832271497902787
1029,0.0003893644905805759
1030,0.4434633083780916
1031,0.15611435560615244
1032,0.1943854557627326
1033,0.2958483716981162
1034,0.0936695714279032
1035,0.00037186019291842105
1036,0.46550109791704103
1037,0.00033765948597413
1038,0.3638948263316146
1039,0.013063157969285331
1040,0.20381910838401127
1041,0.00038756095224253744
1042,0.19974655524785911
1043,0.38637441145348816
1044,0.0007851441719324054
1045,0.0005310732022398493
1046,0.0006087893680650293
1047,0.00029521843173453867
1048,0.08677342204715748
1049,0.21093367205897656
1050,0.00035612338017973423
1051,0.0007411932385054767
1052,0.441115399773534
1053,0.09085276867797708
1054,0.0008810249497187662
1055,0.2326928839517918
1056,0.17673308219345366
1057,0.0004714357629347047
1058,0.00046997032795551697
1059,0.13171693843611726
1060,0.011326529563091568
1061,0.3565678793396514
1062,0.2870352817366779
1063,0.22570303694707786
1064,0.0004102821544157658
1065,0.0005451057652593616
1066,0.000579595120803138
1067,0.00044056217137681414
1068,0.0009988846816729546
1069,0.0016679560921294533
1070,0.10470150343159884
1071,0.3581981030569182
1072,0.0005791665334424947
1073,0.22147956585122694
1074,0.3777681435815408
1075,0.08486091843278311
1076,0.1854158363145448
1077,0.0005953720506604964
1078,0.1628223531549139
1079,0.0004465569023305195
1080,0.0006927571665930779
1081,0.0009370594691517967
1082,0.000384349798885864
1083,0.0003685473951627247
1084,0.0004176658315293989
1085,0.0005723249951228976
1086,0.3379011772078924
1087,0.3940368994435661
1088,0.26245866380885635
1089,0.0006472397869310152
1090,0.0004944546330837406
1091,0.00039236536537128367
1092,0.4629408658689922
1093,0.18714635795245604
1094,0.13284038103909598
1095,0.0005052807776483207
1096,0.19856428289028874
1097,0.0011139382543055884
1098,0.039801545537248406
1099,0.3682307761485129
1100,0.037398034804305605
1101,0.01363790245777315
1102,0.33300304110408124
1103,0.000655577003584096
1104,0.0008614802276016183
1105,0.2795261545406585
1106,0.2957880466390576
1107,0.016942229738942657
1108,0.2316498333689539
1109,0.0004731896406640912
1110,0.00047525336833994315
1111,0.0005685513268775206
1112,0.3473389744793707
1113,0.19315848950428555
1114,0.2605959993718661
1115,0.05065931569548647
1116,0.08643054774022617
1117,0.3366954417966657
1118,0.0006465340924766741
1119,0.0731908539224507
1120,0.3933447132852882
1121,0.38780912981159704
1122,0.00040560831255402597
1123,0.35137104449220835
1124,0.0004248800393624352
1125,0.3062008662054001
1126,0.27026742070244225
1127,0.0702115175050817
1128,0.000395636490991625
1129,0.0005125940093429867
1130,0.10155671441919628
1131,0.0006944597375735588
1132,0.4015226421333593
1133,0.0004918501079127222
1134,0.06744459536089632
1135,0.28402086495733303
1136,0.09262739859091597
1137,0.00038236632449650766
1138,0.0004415056317365662
1139,0.19383592012985013
1140,0.3245691727186521
1141,0.3010268710658346
1142,0.42045525428210623
1143,0.0004351102860785625
1144,0.3702911829549524
1145,0.0011335682877186008
1146,0.4814513134990259
1147,0.032508396478510816
1148,0.00041929792348021033
1149,0.2779768858181223
1150,0.03852250019415157
1151,0.0008239048771704693
1152,0.0004023191040901815
1153,0.0003851990396313765
1154,0.1407621185506672
1155,0.3207712698835952
1156,0.3318453687812638
1157,0.01324724165487978
1158,0.2758913693610857
1159,0.0005787296683909918
1160,0.0005502249576400174
1161,0.00039244419859801985
1162,0.31985624447965505
1163,0.0004259673218850099
1164,0.4237016292588625
1165,0.29165395783437176
1166,0.0004613601072245298
1167,0.0003717713411640377
1168,0.0011064564030392918
1169,0.023138313896543188
1170,0.440203182654542
1171,0.3787837332583827
1172,0.3297080090901606
1173,0.00048585246080308536
1174,0.0006099258982266438
1175,0.00046160966988101815
1176,0.0006346630251256827
1177,0.04660660546734365
1178,0.019189777079340126
1179,0.0011923544676275544
1180,0.0003969774372729273
1181,0.06868332257759903
1182,0.00043142442422679933
1183,0.31153208074109423
1184,0.00042206679994558093
1185,0.0004483918801423169
1186,0.0805891479685791
1187,0.3080730472563906
1188,0.00034693938609448504
1189,0.00029071255906179484
1190,0.00030868643184988275
1191,0.00032290576785458467
1192,0.02525931895249917
1193,0.00042545381960678143
1194,0.00047293463705372655
1195,0.009676754878223844
1196,0.000570856356011778
1197,0.0007795397291343289
1198,0.021081824159764256
1199,0.004744250661878358
1200,0.3014063705585776
1201,0.0005972772779577197
1202,0.00041759787384705767
1203,0.0002646314126436945
1204,0.10448865308963276
1205,0.02227806362994663
1206,0.2738112185870937
1207,0.17808070432751
1208,0.0004923110316875183
